transaction_amount,time_since_last_tx,merchant_risk_score,user_account_age,num_failed_attempts,label
23.463404498842955,20.473028191346582,26.170568373590598,1228.01026143703,0,0
150.50607154587604,78.06698461517365,24.697879907199983,1454.1468684770632,2,0
65.83728467727246,206.31417942820588,90.62545805210367,457.85344739751815,0,0
45.64712768879766,131.76077791304738,24.95461998495061,1140.770357683166,0,0
8.481243523117314,164.27938260737574,27.1949726128631,1043.8646732541977,0,0
8.479814595730259,107.52377151704027,75.93982624179637,1520.0826072618065,0,0
2.991938430434034,117.85538361415323,44.973984245054,1653.7027983178193,1,0
1659.260125139755,189.17719880502796,77.67105569551812,23.173951174753537,3,1
45.954107681363226,28.72395155401201,6.536615756438524,1230.4123323632377,0,0
61.562503085229515,67.22176661712413,48.75711936733843,95.54849759438574,1,0
1.0399653999569312,25.001312910612235,3.3613600183282633,1002.1182051010971,1,0
175.1778737579156,439.5558417405329,6.265320345535452,525.6420977756691,2,0
89.32147716773375,288.34637873204144,90.64374533444109,560.5605175283855,0,0
11.93438126244735,4.022510120537909,13.924537111759516,644.7963102970984,0,0
10.033949437483168,122.27315631957289,53.24206822752171,1134.2374270664889,0,0
10.130571141612853,259.35835574752554,41.10956026007065,610.307137379835,1,0
18.137686473023855,19.915282538785,34.73433262588427,1337.4430682766715,1,0
37.19639154304272,83.92029176459023,89.98333456872724,738.8579512867383,0,0
28.27685333901683,247.086526412553,2.18233967754895,125.67623736536451,0,0
17.211149627697075,3.4535523544211815,66.37896861755891,1430.5779526910117,1,0
47.318543694989934,119.54104568928854,96.33944342135504,522.2231840570958,1,0
7.511726436366933,35.28949647452128,56.016818346184195,790.366788389055,0,0
17.275775600120113,258.2248671355676,93.68224620330918,1251.2496429967484,1,0
22.81386091104235,354.2469922622253,5.225787928602377,607.4000306392508,3,0
30.446734392988752,288.71736812409745,41.87933190741614,104.2122368116093,0,0
76.8968005515456,64.28614051984583,26.015779096205115,683.031989751372,1,0
11.136793106434514,198.0810706735358,73.08209649807299,1723.6742148344094,0,0
36.10145775165638,186.1427273299079,98.12970904972467,1171.52354067257,1,0
44.875236065488025,38.43405215195344,25.65300624442478,1225.7779671689855,0,0
2.3781924878204275,176.55975413946533,65.41746014740745,1154.2826482350551,0,0
46.7666510324805,3.7709795268909727,19.809763275974014,363.9616614620127,0,0
9.348062598870822,90.70086402878069,56.53302545716099,764.040968122559,1,0
3.363196543965212,26.13762411972857,46.39324866883362,1370.7141922146925,2,0
148.68438967534655,12.847776747164405,97.2005329631537,185.9041651369623,0,0
168.53151712305862,8.007534330438276,60.85272726964666,507.8034635876352,1,0
82.61657864064384,119.1677949688237,34.950637208681876,505.006053841717,1,0
18.164392998437915,41.532601306856705,11.409578488793336,789.002523932379,2,0
5.138865750125312,129.01364372203776,15.124682873493455,1789.1925834785457,0,0
57.63753815493309,6.758993548947433,22.53169299512351,124.12464515129122,1,0
29.004542129269918,37.87603814176782,25.0966661340298,947.1106137502053,1,0
6.507611697722432,77.54235144000495,85.06160578411378,328.1611799902719,0,0
34.177361406707504,156.40973333379875,56.12227882825249,1771.5140188273733,2,0
1.7496860721739542,38.38296070401589,52.33909113743665,207.6655926228947,0,0
120.02114436965118,98.32090864021626,11.476887186921747,737.1682283075424,1,0
14.972888842034305,217.136165872427,86.0139693349435,1346.9022123383218,0,0
54.31278992824902,95.67565090720862,72.28143032084837,1286.10727672206,1,0
18.677329082881183,26.52156429658495,6.766836190000158,772.0570336945324,0,0
36.70554479546143,2.4703413744155225,70.78350972297687,633.060082345758,0,0
39.561189899089875,204.09816863741815,54.353821734264606,726.244978480436,1,0
10.219429975395288,2.1498864160261313,8.172534574677826,483.039904001358,1,0
174.64035663681133,207.70577666041703,45.830064152865646,375.52728020120287,1,0
74.61226885690704,75.27637204695544,48.469628713004695,882.0644083474153,0,0
140.25472096457912,279.7991842792663,16.577454016327575,490.8055710673158,0,0
112.60759987670983,160.33725230231252,94.56981470002823,525.3300767725842,0,0
45.55272061916375,618.2194410847326,84.99753714806619,1198.923059777592,0,0
127.47176896347025,43.18786168482837,66.90223373291083,1767.6120930206034,1,0
4.6327729476557815,145.75252591114577,46.22955610006072,1102.0342538203001,1,0
10.906734731563372,51.404900262294085,41.17655415845085,141.41054792649848,0,0
2.314098284341598,65.36873042851913,65.09734671509541,138.86451166981817,1,0
19.67660434015434,98.75329076281155,54.543186940690546,1736.3959548223124,0,0
24.60651458971093,206.891406403239,6.227310588188562,543.2584015205765,0,0
15.828022160441286,414.03970368413087,51.25026487703317,168.93018261443518,0,0
88.22789326204669,146.2197110339225,80.64036172328395,1093.6573269622959,0,0
22.061349976493506,54.088419359114184,45.923987759695805,1138.5353716014454,0,0
16.49014200671246,54.706957581902415,5.195657755426842,1183.8727918964871,1,0
39.1203541603873,133.78177759736656,78.6278199384033,488.7412988121553,0,0
7.594907391031443,27.28291200595943,20.13637821359744,28.561888007202462,0,0
81.02417978873656,11.706666958066148,25.862083488803876,1761.1880338849567,0,0
3.8737934405654504,43.79193315941165,16.47063534322959,458.6289153405709,2,0
216.70731697936597,33.860910641782596,33.02150648714976,1234.0719494078467,1,0
73.97418881207557,35.14146897323055,75.6751505688635,1289.8928826587662,0,0
11.076972025294298,26.606116595949675,51.93858595039374,1113.6535287529819,0,0
0.2768710187967737,4.300478093734732,20.488127415071254,571.7430870456943,0,0
84.4948388743063,1.803560283194906,87.78300781520409,495.47956686565595,0,0
61.35479536935223,439.99779791123024,87.95818549515292,1091.1469476497305,0,0
65.28314543939995,55.821974689210194,87.05784250460069,1580.7584357077253,0,0
73.76072630217567,48.50387274553179,23.87962113815393,1727.8423215562736,1,0
1049.8267810688394,113.83326486264471,45.12393441809881,194.17218723245392,2,1
22.194633620811626,24.622525594093332,98.49896561408751,283.407389378241,1,0
6.157505230222482,299.4956253739776,77.20124763099903,1724.1989360203372,0,0
99.42647858291113,154.33927818755862,2.716742122555982,1344.4402564826617,2,0
48.815059585618705,9.366363864100695,6.5204591260492055,1611.580736489506,1,0
20.09094006256505,54.056477403338974,46.39313768123328,370.60192466286594,1,0
3.2834032902391446,211.29429601408535,90.92202058615601,1072.756628903549,0,0
18.624417520517685,289.5561603120832,53.870179795271426,1279.878620217472,0,0
532.9727222144344,62.99874431013923,49.781250803429025,1241.5240790552782,6,1
65.39378919788705,95.03941725764365,10.547369995663058,745.4686841408574,1,0
50.744467946301,18.276238925679856,65.6780104724294,29.08028244494666,0,0
109.11259562007574,472.9444686092813,82.21031606002255,1064.2571276109759,0,0
31.95330666881549,26.35381650176833,38.04200075075623,462.65720746360637,1,0
6.368619680775095,286.0009331493888,77.56118509253275,822.263744964632,1,0
62.45631721582997,104.881305946856,96.44766539008116,1747.6277715128829,0,0
71.5196376538432,93.5822222872194,20.376645912768907,728.8404193798009,0,0
41.19437474429144,71.88517525924412,52.33296311947413,1532.7981305559142,0,0
73.69449833606822,26.223502805196265,28.713795808457554,344.8980648866341,2,0
34.0407365755139,19.422577002336727,79.28544190338394,1227.5679483976526,0,0
36.98394193886335,24.908489862050676,57.75933658811575,1783.060684896633,0,0
27.890709695421368,20.633346355455018,63.45824175503038,186.85301599223672,1,0
1.2873886995056865,151.22407575727965,79.79141596158941,16.17557462239823,0,0
5.708371759593292,43.097564107307434,39.59704726624549,791.8550137618886,0,0
1.5966840646526912,5.958300833276848,91.50900684070432,169.94888108569376,1,0
50.58647754637747,347.70842165267743,53.302886724614,1366.053053809446,0,0
18.869835439754993,215.23209700260003,15.7954822835348,1669.1367628597716,0,0
35.52185885670951,262.76545538067546,69.58991181688025,792.6542542207761,0,0
119.06327649229877,528.0049769049707,79.32613504382545,472.8900352915243,2,0
14.336941149164916,19.103369657618533,31.67616770675267,793.3516538680562,0,0
26.41409874413363,50.45818548938807,85.7179256998753,1320.5688197584018,0,0
1554.9200810633756,141.98034754812707,90.61432547657664,17.514790722596665,7,1
12.990257845869701,119.07954024213375,27.690448737780894,1076.1640768200878,0,0
4.0052139275088185,16.711288479350685,98.3521472715222,1119.6440332345794,1,0
17.107015194352854,169.19130029863152,14.071152804875842,1164.1433623381863,0,0
8.790417925003142,25.41706672405863,20.201566840248997,442.44827388512005,0,0
132.74750429403124,25.336775396964306,18.422483923802613,1303.432167441703,0,0
82.54435402422847,76.9972984290837,89.39897100078704,167.69807106916016,0,0
50.174709526026554,89.8794524186919,65.42925523249619,364.46909371544467,0,0
102.57598652604065,86.77058455294674,15.210428322227287,1601.505365097775,1,0
81.39844703702782,9.594590297101375,44.032341836834895,1348.4310269252571,0,0
1026.0646819881265,209.93248112914236,61.529802506980204,26.07189051669374,4,1
111.54067026177805,30.870149766701555,8.34640849893833,454.03829891451556,1,0
38.7549950983086,13.870466096940032,88.24163684073388,392.07742497953217,0,0
82.36741456517831,219.59580984800334,80.36035354415351,494.95074233943797,0,0
733.7773048271652,311.5676352753279,50.52067735766382,452.5490209905128,5,1
19.136535820915924,198.14267844749622,96.71266152591704,115.04796343495063,0,0
5.829608006192542,165.81874697336124,41.77609792750997,838.1075022726003,0,0
12.934337306969068,106.491250119862,98.41103190364979,1337.505858009965,1,0
27.85288463743072,80.04147815698988,66.79199988036271,1107.678665884604,0,0
85.19148633194725,9.100489675235082,63.467127325394145,1228.3179235228974,1,0
98.56724859399166,52.50144999102648,16.5954895295785,149.0161016501002,2,0
0.34882045908253234,46.63120786306161,88.1927758304644,1736.5190553624598,1,0
35.74380796692779,30.077242347628445,42.74896879206152,1530.4091049296774,0,0
27.013666045933565,128.52555799970685,16.223340578247935,1469.4847409360889,0,0
1005.8187356094286,68.49324839176536,1.260751997575904,1502.122460396184,2,1
6.3840195772823405,8.451944723555854,55.975568363838256,1702.2639668341567,0,0
20.595428993121622,24.869626118041648,52.739962212267635,993.7192341913845,1,0
143.15605613455747,114.9670127597249,71.93536223691585,366.3144005905496,0,0
1103.7895332352132,7.918484019491231,89.02580530178021,1126.0133007230352,3,1
36.5726402880076,190.51986230442049,7.9406584643029525,1356.0158444503206,1,0
60.70434884404274,68.34870443120784,73.14964903403623,1346.9613254777423,0,0
22.598724948348117,65.50551374355909,18.741194409758222,952.1230200803893,0,0
178.38990691458497,89.74880765880748,85.8177053157164,125.86870406444638,0,0
164.1004932270699,174.11479129444766,81.90635138616561,677.9099996965532,0,0
14.503064749610264,42.74181339452152,54.07937549855444,1680.4782938371638,0,0
34.382963923192364,113.32538979228511,71.02427986233116,1067.0348113975451,0,0
17.89652300395234,83.40933410349736,31.43501131837484,982.9174644984213,0,0
16.762483819054086,31.064814560107074,47.116789893281464,491.388810233121,0,0
1.8792238882761265,210.89114354403586,82.16368977104716,673.0508299278399,0,0
47.02460354912966,159.66501337527325,45.92651971732139,1634.1112666153808,1,0
34.925981641481926,107.42665693848761,35.77982653254418,1216.6285986889484,0,0
2.642554369019624,190.10057185416065,49.421244725029986,1437.1939367962552,0,0
16.331296050518468,201.96206382205298,82.82492524372184,829.7260516754029,1,0
119.44304755446701,123.22453209093109,33.520804737087275,1150.570928288032,0,0
13.693027607103852,181.40868506209324,17.37615931357438,454.05170234761056,1,0
7.8265430492734875,119.55796643719839,71.20140203307808,1287.760554437079,1,0
33.613605473681815,113.9874291728865,82.59782127080818,780.9448326748873,1,0
212.20184913076298,96.39364190221882,10.063747852353334,808.203019022096,1,0
13.85724067798631,139.72203916260642,23.98741127559447,1185.363920028232,0,0
55.75775051486467,17.2694175461279,14.19719897609939,1708.7758535593223,1,0
71.69438131197315,212.75463180521533,34.79414115821666,117.74757621412456,0,0
13.566658616790289,205.45033221429355,45.035097890541266,1505.3316649209419,1,0
65.1374464246158,2.9683511543022014,74.88263369633064,534.3067933918402,0,0
22.9261399632152,174.76473762753136,65.11475848816741,810.7090850196331,0,0
50.02518738658856,13.796390740375564,62.092856747843115,40.96991168561634,1,0
50.19189135688191,40.81469825093086,35.23749466096544,550.108045969787,0,0
38.36926249761744,136.06588031607416,84.144755308476,917.799386557358,1,0
4.7314579405810475,17.525843472956318,47.128716739816454,103.46516508172876,1,0
90.18223971231485,170.35674221585722,97.91049380151546,896.7586103948933,0,0
19.34051468336983,178.4590297012224,63.41421382957368,1692.0497870377715,1,0
10.321605330377826,70.8195305309597,12.626474156450273,193.2372298286367,0,0
2.0814879897172602,0.6406348617415167,67.6177562075434,1395.33988800972,0,0
44.68892022972917,33.83273427118551,32.5104015431699,748.2400013578106,1,0
56.592586713367446,95.95294943637384,68.63271966860974,1196.0368552923926,0,0
0.836347377923531,397.3163467974408,6.964114816240574,475.67155472505834,0,0
35.88152922747442,99.91657490890634,17.48814371759594,291.9138868754375,0,0
12.841207352747883,30.083969701011704,85.57372589057863,293.683808430717,0,0
51.806217077384595,100.51375279415504,22.71795570235149,129.57730885309584,2,0
9.580211126956687,77.64970067776713,83.704112524294,339.61958973986725,0,0
58.71062637838595,151.34252301294654,27.927608845441043,1212.5361582198782,0,0
24.44793504905509,11.314701729582906,64.28819100587077,1609.2036760025587,0,0
138.01719089021535,143.14084807364827,69.4150573509831,1485.9652505182792,1,0
7.3972206719639475,77.92860190698894,51.265475314505295,1250.684981211059,0,0
20.856621699758588,329.66212777676657,30.531067669673128,202.42771886185128,1,0
6.022214251849821,41.83560899891112,21.264437637109612,528.4779020438125,1,0
129.30951985753617,100.13636973450231,3.318935456242622,566.0877405881835,2,0
104.9166853580497,268.86609755685515,30.39464012407238,456.9214702292611,1,0
14.916368503074445,10.815299766527462,65.3162790531283,940.370323310535,0,0
53.93813695219573,276.8253926838768,93.83048184484826,977.8501583405227,0,0
84.97420363196106,116.4385883557969,87.1204482263052,651.960018712105,0,0
40.506618034325406,7.02476502911083,76.60647765353026,646.3114255352593,0,0
37.713970509697305,35.80524164282398,78.84473432532987,1512.2854105806923,0,0
13.843852271895157,123.15909951213125,66.49849034759953,1440.6701553351065,0,0
1921.7848508804911,6.972592739476132,26.0286857566003,562.4195969856801,8,1
113.75616125972614,87.26817290949637,90.71950307058299,1667.750121624825,0,0
115.33872138242134,42.446913151136116,67.0732311905834,1738.934591012571,1,0
50.13349597414424,96.99961904748348,56.04406309804399,596.9783966627945,0,0
20.702325490566196,4.682123927795485,11.098946921348107,647.4711065985321,0,0
21.478380790582197,205.21128448769127,44.70555438064254,923.2766958416529,0,0
608.7834754317221,363.0194375144341,46.03582712019263,1717.6043620614205,5,1
113.70486745536262,346.9835664491751,86.45636095226699,1599.4066460515762,0,0
109.05662846983066,138.490265696123,54.66482201877885,188.0839637524678,1,0
75.67810959654516,13.936119883380577,38.04005489704097,717.3408757270631,0,0
1475.3826066404922,141.990573116036,97.68003285106593,1010.3490501035839,7,1
4.394586309804203,2.489422228251131,11.072059332631568,918.7136299340091,1,0
8.814710734170575,2.2371947734473863,42.25484283119446,354.6062359168922,0,0
114.41152500887529,39.09857702172302,4.202467517140529,1567.4817906107141,0,0
46.624697348279476,67.068767492168,73.99041207669303,1235.7399881862314,0,0
0.46198028054972046,147.14489225838568,91.80765521991506,1529.3448757296896,0,0
5.349845071797466,114.97857268908189,28.003732955048942,1567.3860455334373,0,0
54.45811936451205,59.041498739570855,85.83416767991208,1366.0010770863094,0,0
0.25372185258985014,31.969116255840703,29.221823046189776,802.1201366794844,2,0
8.765790805209953,585.152876165698,91.07701616439152,1114.6372811481344,1,0
39.78489230694658,55.544179011003415,75.3961903596784,293.5065007624115,0,0
58.86576433274063,60.03620484245429,80.49067768414386,1229.7292414742317,1,0
52.77207410676243,17.86767924545557,1.80065556004545,327.9579384684481,1,0
12.697493365401225,158.38167006373084,96.2810357074026,1266.764053090526,1,0
62.27086444492694,118.31322380365738,72.66709920703232,419.78704521523883,2,0
13.541187952640296,24.944852945317596,30.47510953861333,215.41357147400123,1,0
19.681745445904223,8.59730569023787,82.9394664858847,302.47891002075437,0,0
68.61787758328953,114.09958207372404,28.152119841492997,4.633654639584169,0,0
52.43869071513841,106.2795094423143,87.2753839566128,1311.981062964839,0,0
94.59780387317005,31.918584867373966,11.258039041193701,1336.8995134824836,2,0
53.590664408488124,301.31544063851095,70.36859774607957,940.2384302417853,2,0
42.00221527936287,16.376428319465084,54.069847664491036,295.32574912501985,1,0
4.917853072420524,56.622347250341164,9.653447019544082,153.4031116194981,1,0
22.920815360351003,287.55684327996545,24.189382825883897,35.8912347816115,0,0
15.408007392941558,54.425714269355005,1.240403627731479,303.32467478456255,0,0
13.985010183121064,101.75650177301027,46.876796546450585,1625.9204958092596,1,0
180.61547030814629,50.682430300913964,30.126526076000037,441.56319926386755,0,0
703.4399240109701,32.05017300668813,59.83574842977588,647.1909008442013,4,1
111.30276056242614,413.3770529131774,29.72378077086172,193.15016369395173,1,0
49.86671928682416,52.65045758454232,29.99191115069847,406.5870198606626,0,0
79.19126263441999,224.52525068481322,74.31931987316034,948.0656171030942,0,0
34.921766219438524,26.130581248389046,4.814283597835345,1109.5408939664703,0,0
43.00779513207925,23.96600813788579,90.28949951919873,448.522621039169,2,0
33.914671667084676,3.1629049095555,85.22638743911814,106.30345842661379,0,0
10.860744766261925,105.45958588759896,66.78046832264066,714.2439532883751,1,0
64.0880901532902,45.96990541722013,59.32215701073843,428.1869485696335,1,0
16.478868418313148,199.77380588267937,89.23024981396523,401.46635597115875,1,0
1.2308240540344306,64.09531147028137,18.533017952871443,1751.7897521493423,0,0
51.848439314763695,344.8082341200801,7.896916219082861,1125.1320863285207,1,0
9.746678511241134,20.52121782608384,23.95101699095381,1016.746280345903,0,0
141.05415736366515,202.96855047299104,79.45782787001903,759.3737888265392,0,0
153.87812063940117,149.87773046742976,3.4670266726483323,783.3944641765831,1,0
123.17549423169207,147.36920438900364,58.280683508348964,987.6107270006594,0,0
23.114369824868337,186.2932610814589,99.54375161913099,1271.2879680338597,0,0
0.7788657685972191,143.1392112603727,85.56960938375394,1281.7144794356568,0,0
131.7761728665945,98.40887504235639,52.14456890435895,314.16968765474,1,0
27.946913852653065,14.069398592758247,6.364090928664234,913.2056597877676,0,0
